timestamps,eeg_1,eeg_2,eeg_3,eeg_4,eeg_5,eeg_6,batt_1,batt_2,batt_3,note,ppg_1,ppg_2,ppg_3
1753770464.0657575,0.0,795.78754,805.05493,0.0,nan,nan,,,,,,,
1753770464.0696540,136.99634,804.2491,806.26373,106.77656,nan,nan,,,,,,,
1753770464.0735505,1271.6483,821.978,808.68134,1229.7435,nan,nan,,,,,,,
1753770464.0750890,,,,,,,,,,,354216930.0,301075230.0,1847838.9
1753770464.0774472,1650.0,825.2015,808.2784,1650.0,nan,nan,,,,,,,
1753770464.0813437,746.2271,814.3223,810.696,1104.4323,nan,nan,,,,,,,
1753770464.0852401,0.0,805.4579,809.0842,18.131868,nan,nan,,,,,,,
1753770464.0891366,124.50549,803.0403,807.47253,16.520147,nan,nan,,,,,,,
1753770464.0906615,,,,,,,,,,,354252380.0,301160670.0,1849450.5
1753770464.0930331,1256.337,816.7399,811.50183,1149.5604,nan,nan,,,,,,,
1753770464.0969296,1650.0,823.5897,815.12823,1650.0,nan,nan,,,,,,,
1753770464.1008260,985.16486,807.0696,815.5311,1278.4982,nan,nan,,,,,,,
1753770464.1047227,0.0,791.3553,812.3077,144.65201,nan,nan,,,,,,,
1753770464.1062341,,,,,,,,,,,354231420.0,301078460.0,1876044.0
1753770464.1086192,68.09524,792.96704,808.68134,0.0,nan,nan,,,,,,,
1753770464.1125157,1201.1355,809.89014,813.5165,957.3626,nan,nan,,,,,,,
1753770464.1164122,1650.0,817.5458,817.9487,1650.0,nan,nan,,,,,,,
1753770464.1203086,1272.4542,806.26373,813.1135,1436.044,nan,nan,,,,,,,
1753770464.1218069,,,,,,,,,,,354185500.0,301103460.0,1849450.5
1753770464.1242051,112.01465,795.78754,813.5165,288.49817,nan,nan,,,,,,,
1753770464.1281016,0.0,793.7729,819.5604,0.0,nan,nan,,,,,,,
1753770464.1319983,1123.37,805.8608,812.3077,793.36993,nan,nan,,,,,,,
1753770464.1358948,1650.0,819.5604,805.05493,1650.0,nan,nan,,,,,,,
1753770464.1373794,,,,,,,,,,,354235460.0,301068000.0,1903443.2
1753770464.1397913,1421.1355,815.9341,806.26373,1496.4835,nan,nan,,,,,,,
1753770464.1436877,276.8132,799.41394,805.05493,369.8901,nan,nan,,,,,,,
1753770464.1475842,0.0,798.20514,807.8755,0.0,nan,nan,,,,,,,
1753770464.1514807,909.81683,808.68134,812.3077,424.68866,nan,nan,,,,,,,
1753770464.1529520,,,,,,,,,,,354225800.0,301077660.0,1833333.4
1753770464.1553771,1650.0,821.978,817.1429,1594.7986,nan,nan,,,,,,,
1753770464.1592739,1468.2784,817.9487,813.91943,1554.1025,nan,nan,,,,,,,
1753770464.1631703,339.2674,804.2491,811.50183,349.34067,nan,nan,,,,,,,
1753770464.1670668,0.0,803.8461,813.5165,0.0,nan,nan,,,,,,,
1753770464.1685247,,,,,,,,,,,354257200.0,301073630.0,1843809.5
1753770464.1709633,637.4359,812.3077,809.0842,271.17215,nan,nan,,,,,,,
1753770464.1748598,1650.0,822.381,809.4872,1486.4103,nan,nan,,,,,,,
1753770464.1787562,1520.2565,815.9341,810.293,1620.1831,nan,nan,,,,,,,
1753770464.1826527,366.26373,800.2198,805.05493,389.6337,nan,nan,,,,,,,
1753770464.1840973,,,,,,,,,,,354224160.0,301084100.0,1795457.9
1753770464.1865494,0.0,799.011,805.05493,0.0,nan,nan,,,,,,,
1753770464.1904459,1556.9231,816.7399,805.8608,1341.3553,nan,nan,,,,,,,
1753770464.1943424,1581.5018,817.9487,809.89014,1650.0,nan,nan,,,,,,,
1753770464.1982388,368.6813,804.2491,804.2491,492.38095,nan,nan,,,,,,,
1753770464.1996698,,,,,,,,,,,354359550.0,301090560.0,1847838.9
1753770464.2021353,0.0,797.8022,802.6374,0.0,nan,nan,,,,,,,
1753770464.2060318,222.82051,805.05493,808.68134,128.5348,nan,nan,,,,,,,
1753770464.2099285,361.42856,805.05493,802.23444,157.14285,nan,nan,,,,,,,
1753770464.2138250,1426.7766,821.5751,813.5165,1275.6776,nan,nan,,,,,,,
1753770464.2152426,,,,,,,,,,,354268500.0,301029300.0,1829304.0
1753770464.2177215,1650.0,818.3516,811.0989,1650.0,nan,nan,,,,,,,
1753770464.2216179,447.25275,802.23444,804.65204,649.92676,nan,nan,,,,,,,
1753770464.2255144,0.0,799.011,804.65204,0.0,nan,nan,,,,,,,
1753770464.2294109,147.87546,802.23444,805.4579,134.57875,nan,nan,,,,,,,
1753770464.2308152,,,,,,,,,,,354268500.0,301091360.0,1869597.1
1753770464.2333074,1299.0476,820.3663,811.9048,1251.5018,nan,nan,,,,,,,
1753770464.2372041,1650.0,823.5897,813.1135,1650.0,nan,nan,,,,,,,
1753770464.2411005,0.0,792.1612,807.0696,0.0,nan,nan,,,,,,,
1753770464.2449970,635.0183,806.26373,806.6667,960.989,nan,nan,,,,,,,
1753770464.2463877,,,,,,,,,,,354382940.0,300977730.0,1847033.0
1753770464.2488935,132.16118,792.96704,809.4872,58.82784,nan,nan,,,,,,,
1753770464.2527900,1255.9341,813.1135,810.293,1180.1831,nan,nan,,,,,,,
1753770464.2566864,1650.0,823.1868,810.293,1650.0,nan,nan,,,,,,,
1753770464.2605829,900.9524,814.7253,810.293,1219.6703,nan,nan,,,,,,,
1753770464.2619603,,,,,,,,,,,354322500.0,301085730.0,1887326.0
1753770464.2644796,0.0,805.05493,808.68134,90.65934,nan,nan,,,,,,,
1753770464.2683761,106.37363,802.6374,805.4579,0.0,nan,nan,,,,,,,
1753770464.2722726,1239.414,810.293,805.4579,1062.1245,nan,nan,,,,,,,
1753770464.2761691,1650.0,812.3077,806.26373,1650.0,nan,nan,,,,,,,
1753770464.2775331,,,,,,,,,,,354293470.0,301080060.0,1847838.9
1753770464.2800655,1237.8022,810.696,807.0696,1416.7032,nan,nan,,,,,,,
1753770464.2839620,81.79487,801.4286,802.23444,276.8132,nan,nan,,,,,,,
1753770464.2878585,0.0,801.4286,801.8315,0.0,nan,nan,,,,,,,
1753770464.2917552,1158.4249,817.5458,810.696,840.10986,nan,nan,,,,,,,
1753770464.2931056,,,,,,,,,,,354314430.0,301046240.0,1838974.4
1753770464.2956517,1650.0,822.7839,813.1135,1650.0,nan,nan,,,,,,,
1753770464.2995481,169.23077,794.57874,804.2491,327.98535,nan,nan,,,,,,,
1753770464.3034446,1328.4615,808.68134,807.0696,1464.652,nan,nan,,,,,,,
1753770464.3073411,0.0,792.96704,807.8755,0.0,nan,nan,,,,,,,
1753770464.3086782,,,,,,,,,,,354349900.0,301072830.0,1921172.1
1753770464.3112376,1023.8461,803.0403,809.0842,566.1172,nan,nan,,,,,,,
1753770464.3151340,1650.0,813.91943,810.293,1650.0,nan,nan,,,,,,,
1753770464.3190308,1453.773,813.5165,810.293,1531.1355,nan,nan,,,,,,,
1753770464.3229272,325.56778,795.78754,811.9048,361.02563,nan,nan,,,,,,,
1753770464.3242509,,,,,,,,,,,354299940.0,301131650.0,1848644.8
1753770464.3268237,0.0,791.75824,811.9048,0.0,nan,nan,,,,,,,
1753770464.3307202,768.7912,802.6374,810.293,324.7619,nan,nan,,,,,,,
1753770464.3346167,1650.0,813.5165,812.3077,1533.1501,nan,nan,,,,,,,
1753770464.3385131,1500.1099,813.91943,810.696,1588.3517,nan,nan,,,,,,,
1753770464.3398235,,,,,,,,,,,354340220.0,301156640.0,1856703.2
1753770464.3424098,367.0696,799.011,809.89014,362.63736,nan,nan,,,,,,,
1753770464.3463063,0.0,785.31134,807.8755,0.0,nan,nan,,,,,,,
1753770464.3502028,460.9524,798.60803,810.696,199.45055,nan,nan,,,,,,,
1753770464.3540993,1614.1392,820.3663,817.1429,1406.63,nan,nan,,,,,,,
1753770464.3553960,,,,,,,,,,,354283800.0,301126820.0,1851062.2
1753770464.3579957,1546.4469,818.7546,815.12823,1650.0,nan,nan,,,,,,,
1753770464.3618922,352.56412,802.6374,809.89014,429.5238,nan,nan,,,,,,,
1753770464.3657887,0.0,796.1905,809.4872,0.0,nan,nan,,,,,,,
1753770464.3696854,1490.0366,817.9487,813.5165,1300.6593,nan,nan,,,,,,,
1753770464.3709688,,,,,,,,,,,354390180.0,301260580.0,1847838.9
1753770464.3735819,278.02197,805.05493,809.89014,137.39926,nan,nan,,,,,,,
1753770464.3774784,1625.0183,812.71063,815.9341,1650.0,nan,nan,,,,,,,
1753770464.3813748,402.52747,797.3993,807.8755,566.1172,nan,nan,,,,,,,
1753770464.3852713,0.0,796.99634,808.2784,0.0,nan,nan,,,,,,,
1753770464.3865414,,,,,,,,,,,354374880.0,301194500.0,1800293.0
1753770464.3891678,171.24542,807.47253,811.9048,135.38461,nan,nan,,,,,,,
1753770464.3930643,1650.0,827.619,817.1429,1650.0,nan,nan,,,,,,,
1753770464.3969610,1344.5787,825.2015,813.5165,1256.337,nan,nan,,,,,,,
1753770464.4008574,541.9414,813.5165,811.9048,849.3773,nan,nan,,,,,,,
1753770464.4021139,,,,,,,,,,,354386940.0,301171940.0,1847033.0
1753770464.4047539,0.0,799.011,807.0696,0.0,nan,nan,,,,,,,
1753770464.4086504,143.44322,801.8315,807.8755,110.80586,nan,nan,,,,,,,
1753770464.4125469,1261.5751,821.1722,809.89014,1232.5641,nan,nan,,,,,,,
1753770464.4164433,1650.0,823.9927,810.696,1650.0,nan,nan,,,,,,,
1753770464.4176865,,,,,,,,,,,354428060.0,301211420.0,1893772.9
1753770464.4203398,861.06226,818.3516,813.1135,1219.2675,nan,nan,,,,,,,
1753770464.4242365,0.0,799.81683,811.50183,77.36264,nan,nan,,,,,,,
1753770464.4281330,110.80586,792.96704,804.65204,0.0,nan,nan,,,,,,,
1753770464.4320295,1262.7839,809.4872,805.4579,1126.5934,nan,nan,,,,,,,
1753770464.4332592,,,,,,,,,,,354420000.0,301163870.0,1778534.8
1753770464.4359260,1650.0,816.7399,809.89014,1650.0,nan,nan,,,,,,,
1753770464.4398224,1013.36993,809.4872,809.0842,1302.2711,nan,nan,,,,,,,
1753770464.4437189,0.0,797.3993,803.8461,155.53113,nan,nan,,,,,,,
1753770464.4476154,64.468864,796.1905,802.23444,0.0,nan,nan,,,,,,,
1753770464.4488318,,,,,,,,,,,354436930.0,301148580.0,1847838.9
1753770464.4515121,1204.762,811.9048,807.0696,971.8681,nan,nan,,,,,,,
1753770464.4554086,1650.0,821.978,812.3077,1650.0,nan,nan,,,,,,,
1753770464.4593050,1274.0659,810.293,810.293,1432.8206,nan,nan,,,,,,,
1753770464.4632015,117.25275,792.1612,806.26373,296.15384,nan,nan,,,,,,,
1753770464.4644043,,,,,,,,,,,354363600.0,301217060.0,1859120.9
1753770464.4670980,0.0,791.3553,807.0696,0.0,nan,nan,,,,,,,
1753770464.4709945,1104.0293,812.71063,804.65204,733.3333,nan,nan,,,,,,,
1753770464.4748912,1650.0,824.3956,805.8608,1650.0,nan,nan,,,,,,,
1753770464.4787877,1399.7803,814.7253,811.0989,1500.5128,nan,nan,,,,,,,
1753770464.4799771,,,,,,,,,,,354541700.0,301243650.0,1849450.5
1753770464.4826841,255.05495,803.8461,810.696,361.42856,nan,nan,,,,,,,
1753770464.4865806,0.0,800.2198,812.71063,0.0,nan,nan,,,,,,,
1753770464.4904771,887.6557,809.0842,813.5165,408.1685,nan,nan,,,,,,,
1753770464.4943736,1650.0,823.9927,817.9487,1586.7399,nan,nan,,,,,,,
1753770464.4955497,,,,,,,,,,,354462720.0,301155000.0,1832527.5
1753770464.4982700,1479.5604,815.9341,819.15753,1556.5201,nan,nan,,,,,,,
1753770464.5021667,352.16116,799.81683,812.71063,347.72894,nan,nan,,,,,,,
1753770464.5060632,0.0,801.4286,809.0842,0.0,nan,nan,,,,,,,
1753770464.5099597,607.2161,808.2784,810.696,251.8315,nan,nan,,,,,,,
1753770464.5111222,,,,,,,,,,,354469950.0,301252500.0,1886520.1
1753770464.5138562,1650.0,813.1135,821.978,1473.1135,nan,nan,,,,,,,
1753770464.5177526,1522.674,806.6667,819.15753,1619.3773,nan,nan,,,,,,,
1753770464.5216491,362.23444,792.96704,808.2784,379.96338,nan,nan,,,,,,,
1753770464.5255456,0.0,789.7436,811.9048,0.0,nan,nan,,,,,,,
1753770464.5266950,,,,,,,,,,,354511870.0,301209820.0,1846227.1
1753770464.5294423,347.72894,803.0403,814.3223,158.35165,nan,nan,,,,,,,
1753770464.5333388,1549.6703,818.7546,812.71063,1337.7289,nan,nan,,,,,,,
1753770464.5372353,1585.9341,816.7399,814.3223,1650.0,nan,nan,,,,,,,
1753770464.5411317,0.0,795.38464,809.89014,0.0,nan,nan,,,,,,,
1753770464.5422676,,,,,,,,,,,354488500.0,301187260.0,1850256.4
1753770464.5450282,217.98535,805.4579,803.8461,140.62271,nan,nan,,,,,,,
1753770464.5489247,369.8901,798.20514,813.91943,508.9011,nan,nan,,,,,,,
1753770464.5528212,1400.586,820.7692,807.47253,1253.5165,nan,nan,,,,,,,
1753770464.5567179,1650.0,821.1722,816.337,1650.0,nan,nan,,,,,,,
1753770464.5578401,,,,,,,,,,,354493340.0,301268640.0,1855897.4
1753770464.5606143,528.6447,811.0989,816.337,863.8828,nan,nan,,,,,,,
1753770464.5645108,0.0,804.2491,812.3077,0.0,nan,nan,,,,,,,
1753770464.5684073,134.17583,801.02563,806.26373,103.553116,nan,nan,,,,,,,
1753770464.5723038,1298.2417,811.0989,805.05493,1263.9927,nan,nan,,,,,,,
1753770464.5734127,,,,,,,,,,,354517500.0,301215460.0,1830109.9
1753770464.5762002,1650.0,816.337,805.8608,1650.0,nan,nan,,,,,,,
1753770464.5800967,595.5311,808.68134,805.05493,934.3956,nan,nan,,,,,,,
1753770464.5839934,0.0,796.5934,805.8608,0.0,nan,nan,,,,,,,
1753770464.5878899,141.42857,797.3993,804.65204,64.06593,nan,nan,,,,,,,
1753770464.5889854,,,,,,,,,,,354407900.0,301202560.0,1873626.4
1753770464.5917864,1245.4579,814.7253,806.6667,1174.5421,nan,nan,,,,,,,
1753770464.5956829,1650.0,823.1868,813.1135,1650.0,nan,nan,,,,,,,
1753770464.5995793,1002.49084,816.337,813.5165,1303.0769,nan,nan,,,,,,,
1753770464.6034758,0.0,801.4286,811.50183,137.39926,nan,nan,,,,,,,
1753770464.6045580,,,,,,,,,,,354356350.0,301084900.0,1809963.4
1753770464.6073723,89.85348,804.2491,812.3077,0.0,nan,nan,,,,,,,
1753770464.6112690,1250.2931,818.7546,812.3077,1081.4652,nan,nan,,,,,,,
1753770464.6151655,1650.0,817.5458,812.71063,1650.0,nan,nan,,,,,,,
1753770464.6190619,1180.989,801.4286,810.293,1385.2748,nan,nan,,,,,,,
1753770464.6201305,,,,,,,,,,,354395000.0,301149380.0,1848644.8
1753770464.6229584,60.03663,793.36993,812.3077,248.20512,nan,nan,,,,,,,
1753770464.6268549,0.0,796.5934,810.696,0.0,nan,nan,,,,,,,
1753770464.6307514,1129.011,808.68134,806.6667,815.12823,nan,nan,,,,,,,
1753770464.6346481,1650.0,816.337,811.9048,1650.0,nan,nan,,,,,,,
1753770464.6357033,,,,,,,,,,,354367600.0,301083300.0,1762417.6
1753770464.6385446,1352.2344,811.50183,815.12823,1480.3663,nan,nan,,,,,,,
1753770464.6424410,192.1978,799.81683,811.0989,342.89377,nan,nan,,,,,,,
1753770464.6463375,0.0,794.57874,805.4579,0.0,nan,nan,,,,,,,
1753770464.6502340,1004.10254,807.8755,807.8755,544.7619,nan,nan,,,,,,,
1753770464.6512759,,,,,,,,,,,354266080.0,301070400.0,1848644.8
1753770464.6541305,1650.0,819.15753,809.0842,1645.1648,nan,nan,,,,,,,
1753770464.6580269,1450.9524,808.2784,805.8608,1534.359,nan,nan,,,,,,,
1753770464.6619236,325.16483,793.36993,805.05493,359.4139,nan,nan,,,,,,,
1753770464.6658201,0.0,790.54944,806.26373,0.0,nan,nan,,,,,,,
1753770464.6668484,,,,,,,,,,,354302340.0,301076860.0,1802710.6
1753770464.6697166,726.08057,801.02563,806.6667,315.89743,nan,nan,,,,,,,
1753770464.6736131,1650.0,818.3516,811.0989,1528.7179,nan,nan,,,,,,,
1753770464.6775095,1507.3627,815.9341,811.0989,1587.1428,nan,nan,,,,,,,
1753770464.6814060,363.44324,799.011,805.8608,358.60806,nan,nan,,,,,,,
1753770464.6824212,,,,,,,,,,,354354720.0,301047840.0,1855091.6
1753770464.6853025,0.0,796.99634,805.4579,0.0,nan,nan,,,,,,,
1753770464.6891992,474.24908,810.293,804.2491,215.16484,nan,nan,,,,,,,
1753770464.6930957,1616.9597,821.978,805.05493,1414.6886,nan,nan,,,,,,,
1753770464.6969922,1549.2675,815.12823,807.47253,1650.0,nan,nan,,,,,,,
1753770464.6979938,,,,,,,,,,,354242720.0,301001100.0,1851062.2
1753770464.7008886,361.42856,808.2784,804.65204,459.7436,nan,nan,,,,,,,
1753770464.7047851,0.0,802.6374,801.4286,0.0,nan,nan,,,,,,,
1753770464.7086816,261.90475,804.2491,802.6374,131.75824,nan,nan,,,,,,,
1753770464.7125781,1475.9341,818.7546,807.0696,1293.0037,nan,nan,,,,,,,
1753770464.7135663,,,,,,,,,,,354283000.0,301031700.0,1868791.2
1753770464.7164748,1632.674,819.9634,809.4872,1650.0,nan,nan,,,,,,,
1753770464.7203712,408.1685,805.4579,806.6667,577.3993,nan,nan,,,,,,,
1753770464.7242677,0.0,796.1905,807.0696,0.0,nan,nan,,,,,,,
1753770464.7281642,159.15752,801.8315,809.0842,135.38461,nan,nan,,,,,,,
1753770464.7291389,,,,,,,,,,,354316030.0,300969660.0,1847838.9
1753770464.7320607,1328.0586,816.337,810.293,1255.5311,nan,nan,,,,,,,
1753770464.7359571,1650.0,818.3516,810.696,1650.0,nan,nan,,,,,,,
1753770464.7398536,553.6264,808.2784,810.293,865.89746,nan,nan,,,,,,,
1753770464.7437503,0.0,801.02563,807.0696,0.0,nan,nan,,,,,,,
1753770464.7447116,,,,,,,,,,,354253200.0,300893120.0,1843003.6
1753770464.7476468,136.99634,810.696,806.6667,98.71795,nan,nan,,,,,,,
1753770464.7515433,1264.7986,821.1722,810.696,1228.5348,nan,nan,,,,,,,
1753770464.7554398,1650.0,822.7839,811.9048,1650.0,nan,nan,,,,,,,
1753770464.7593362,790.14655,811.50183,809.89014,1125.7876,nan,nan,,,,,,,
1753770464.7602842,,,,,,,,,,,354164540.0,300989020.0,1872820.5
1753770464.7632327,0.0,795.78754,805.05493,37.472527,nan,nan,,,,,,,
1753770464.7671294,124.10256,797.3993,807.8755,0.0,nan,nan,,,,,,,
1753770464.7710259,1253.1135,811.9048,813.1135,1104.4323,nan,nan,,,,,,,
1753770464.7749224,1650.0,823.1868,812.71063,1650.0,nan,nan,,,,,,,
1753770464.7758567,,,,,,,,,,,354232220.0,300916480.0,1848644.8
1753770464.7788188,1082.2711,813.1135,809.4872,1320.403,nan,nan,,,,,,,
1753770464.7827153,0.4029304,797.3993,807.47253,174.06593,nan,nan,,,,,,,
1753770464.7866118,45.934067,801.8315,810.696,0.0,nan,nan,,,,,,,
1753770464.7905083,1196.3004,816.337,813.1135,938.4249,nan,nan,,,,,,,
1753770464.7914295,,,,,,,,,,,354194370.0,300922100.0,1909890.1
1753770464.7944050,1650.0,826.0073,812.71063,1650.0,nan,nan,,,,,,,
1753770464.7983015,1295.4213,812.3077,812.71063,1436.4469,nan,nan,,,,,,,
1753770464.8021979,137.8022,798.60803,814.7253,305.8242,nan,nan,,,,,,,
1753770464.8060944,0.0,801.02563,813.5165,0.0,nan,nan,,,,,,,
1753770464.8070021,,,,,,,,,,,354217730.0,300990620.0,1849450.5
1753770464.8099909,1073.8096,815.5311,816.337,651.13556,nan,nan,,,,,,,
1753770464.8138874,1650.0,829.2308,819.5604,1650.0,nan,nan,,,,,,,
1753770464.8177838,1431.6117,823.9927,811.50183,1514.6154,nan,nan,,,,,,,
1753770464.8216805,295.348,809.89014,810.293,360.6227,nan,nan,,,,,,,
1753770464.8225746,,,,,,,,,,,354278980.0,301042200.0,1847838.9
1753770464.8255770,0.0,805.4579,814.3223,0.0,nan,nan,,,,,,,
1753770464.8294735,838.9011,815.9341,815.12823,373.9194,nan,nan,,,,,,,
1753770464.8333700,1650.0,828.4249,818.7546,1567.3993,nan,nan,,,,,,,
1753770464.8372664,1489.6337,822.381,818.3516,1566.5934,nan,nan,,,,,,,
1753770464.8381474,,,,,,,,,,,354248350.0,300990620.0,1875238.1
1753770464.8411629,0.0,801.8315,804.65204,0.0,nan,nan,,,,,,,
1753770464.8450594,563.69965,809.0842,806.6667,230.07326,nan,nan,,,,,,,
1753770464.8489561,358.20514,807.0696,811.0989,350.1465,nan,nan,,,,,,,
1753770464.8528526,1650.0,821.978,807.47253,1447.7289,nan,nan,,,,,,,
1753770464.8537199,,,,,,,,,,,354138750.0,301041380.0,1850256.4
1753770464.8567491,1530.7325,818.3516,808.68134,1634.2858,nan,nan,,,,,,,
1753770464.8606455,361.02563,801.4286,808.2784,394.46887,nan,nan,,,,,,,
1753770464.8645420,0.0,794.9817,807.47253,0.0,nan,nan,,,,,,,
1753770464.8684385,332.82053,804.2491,809.0842,155.1282,nan,nan,,,,,,,
1753770464.8692925,,,,,,,,,,,354284600.0,300949540.0,1779340.6
1753770464.8723350,1526.7032,814.7253,809.0842,1312.3444,nan,nan,,,,,,,
1753770464.8762317,1618.9744,816.7399,809.89014,1650.0,nan,nan,,,,,,,
1753770464.8801281,420.65933,802.23444,807.47253,599.9634,nan,nan,,,,,,,
1753770464.8840246,0.0,789.7436,806.6667,0.0,nan,nan,,,,,,,
1753770464.8848650,,,,,,,,,,,354319260.0,300976130.0,1850256.4
1753770464.8879211,224.43224,800.6227,808.68134,126.52015,nan,nan,,,,,,,
1753770464.8918176,1423.5531,816.7399,809.89014,1276.0806,nan,nan,,,,,,,
1753770464.8957140,1650.0,811.50183,809.89014,1650.0,nan,nan,,,,,,,
1753770464.8996108,472.63736,791.3553,811.50183,705.12823,nan,nan,,,,,,,
1753770464.9004378,,,,,,,,,,,354297500.0,300997060.0,1874432.2
1753770464.9035072,0.0,785.7143,810.293,0.0,nan,nan,,,,,,,
1753770464.9074037,140.21979,799.011,806.26373,124.908424,nan,nan,,,,,,,
1753770464.9113002,1278.0952,822.7839,809.4872,1236.1904,nan,nan,,,,,,,
1753770464.9151967,1650.0,825.6044,812.3077,1650.0,nan,nan,,,,,,,
1753770464.9160104,,,,,,,,,,,354304770.0,300965630.0,1780952.4
1753770464.9190931,701.0989,809.89014,808.2784,1054.8718,nan,nan,,,,,,,
1753770464.9229896,0.0,798.20514,805.05493,0.0,nan,nan,,,,,,,
1753770464.9268863,130.95238,800.6227,807.47253,37.069595,nan,nan,,,,,,,
1753770464.9307828,1251.5018,820.3663,812.71063,1169.3041,nan,nan,,,,,,,
1753770464.9315829,,,,,,,,,,,354366000.0,300947900.0,1850256.4
1753770464.9346793,1650.0,824.7985,813.91943,1650.0,nan,nan,,,,,,,
1753770464.9385757,1009.7436,810.293,811.0989,1292.1978,nan,nan,,,,,,,
1753770464.9424722,0.0,799.81683,813.5165,139.81685,nan,nan,,,,,,,
1753770464.9463687,79.78022,803.8461,815.12823,0.0,nan,nan,,,,,,,
1753770464.9471557,,,,,,,,,,,354318460.0,300985000.0,1856703.2
1753770464.9502652,1234.9817,815.5311,809.89014,1037.5458,nan,nan,,,,,,,
1753770464.9541619,1650.0,819.15753,805.8608,1650.0,nan,nan,,,,,,,
1753770464.9580584,1200.3297,816.337,805.05493,1385.2748,nan,nan,,,,,,,
1753770464.9619548,70.51282,806.6667,803.8461,248.20512,nan,nan,,,,,,,
1753770464.9627283,,,,,,,,,,,354259650.0,300998700.0,1878461.5
1753770464.9658513,0.0,803.44324,801.8315,0.0,nan,nan,,,,,,,
1753770464.9697478,1120.1465,812.3077,802.23444,786.52014,nan,nan,,,,,,,
1753770464.9736443,965.42126,802.23444,811.0989,494.79852,nan,nan,,,,,,,
1753770464.9775407,1381.2454,811.0989,801.4286,1489.6337,nan,nan,,,,,,,
1753770464.9783008,,,,,,,,,,,354261250.0,300922100.0,1848644.8
1753770464.9814374,222.01465,798.20514,805.8608,353.7729,nan,nan,,,,,,,
1753770464.9853339,1650.0,815.12823,809.0842,1626.227,nan,nan,,,,,,,
1753770464.9892304,0.0,795.78754,810.696,0.0,nan,nan,,,,,,,
1753770464.9931269,1650.0,822.381,803.44324,1650.0,nan,nan,,,,,,,
1753770464.9938736,,,,,,,,,,,354316030.0,300960800.0,1909084.2
1753770464.9970233,1456.9963,810.696,807.8755,1542.4176,nan,nan,,,,,,,
1753770465.0009198,328.38828,796.5934,809.0842,355.3846,nan,nan,,,,,,,
1753770465.0048163,0.0,797.3993,803.8461,0.0,nan,nan,,,,,,,
1753770465.0087130,699.4872,809.0842,803.8461,303.8095,nan,nan,,,,,,,
1753770465.0094461,,,,,,,,,,,354295900.0,300995460.0,1849450.5
1753770465.0126095,1650.0,821.5751,808.2784,1515.4213,nan,nan,,,,,,,
1753770465.0165060,1512.1978,824.3956,811.9048,1600.0366,nan,nan,,,,,,,
1753770465.0204024,366.66666,813.1135,807.47253,373.11356,nan,nan,,,,,,,
1753770465.0242989,0.0,805.4579,803.44324,0.0,nan,nan,,,,,,,
1753770465.0250187,,,,,,,,,,,354303140.0,300878620.0,1826080.6
1753770465.0281954,432.34433,812.71063,808.68134,195.01831,nan,nan,,,,,,,
1753770465.0320919,1598.8279,826.8132,814.7253,1396.9597,nan,nan,,,,,,,
1753770465.0359886,1554.9084,821.1722,812.3077,1650.0,nan,nan,,,,,,,
1753770465.0398850,354.9817,804.65204,811.50183,447.25275,nan,nan,,,,,,,
1753770465.0405915,,,,,,,,,,,354304770.0,301009950.0,1912307.8
1753770465.0437815,0.0,802.23444,810.696,0.0,nan,nan,,,,,,,
1753770465.0476780,254.65201,807.8755,807.8755,134.98169,nan,nan,,,,,,,
1753770465.0515745,1455.3846,813.91943,808.68134,1279.3041,nan,nan,,,,,,,
1753770465.0554709,1650.0,812.71063,809.4872,1650.0,nan,nan,,,,,,,
1753770465.0561640,,,,,,,,,,,354297500.0,301001100.0,1849450.5
1753770465.0593677,455.7143,805.4579,807.8755,640.2564,nan,nan,,,,,,,
1753770465.0632641,0.0,801.02563,809.4872,0.0,nan,nan,,,,,,,
1753770465.0671606,160.76923,805.8608,809.0842,137.8022,nan,nan,,,,,,,
1753770465.0710571,1313.956,822.381,811.9048,1249.8901,nan,nan,,,,,,,
1753770465.0717366,,,,,,,,,,,354391800.0,301011600.0,1848644.8
1753770465.0749536,1650.0,830.0366,815.12823,1650.0,nan,nan,,,,,,,
1753770465.0788500,641.4652,812.71063,807.47253,973.0769,nan,nan,,,,,,,
1753770465.0827465,0.0,794.17584,802.23444,0.0,nan,nan,,,,,,,
1753770465.0866432,126.11722,798.20514,803.8461,64.871796,nan,nan,,,,,,,
1753770465.0873091,,,,,,,,,,,354323300.0,300943870.0,1848644.8
1753770465.0905397,1650.0,822.381,807.0696,1650.0,nan,nan,,,,,,,
1753770465.0944362,1263.9927,817.1429,804.2491,1202.3444,nan,nan,,,,,,,
1753770465.0983326,806.6667,813.5165,813.1135,1153.1868,nan,nan,,,,,,,
1753770465.1022291,0.0,800.6227,817.1429,56.813187,nan,nan,,,,,,,
1753770465.1028819,,,,,,,,,,,354328130.0,301075230.0,1848644.8
1753770465.1061256,123.2967,799.81683,813.1135,0.0,nan,nan,,,,,,,
1753770465.1100221,1248.2784,807.8755,812.3077,1069.3773,nan,nan,,,,,,,
1753770465.1139188,1650.0,812.3077,815.5311,1650.0,nan,nan,,,,,,,
1753770465.1178153,1143.5165,811.50183,813.5165,1361.5018,nan,nan,,,,,,,
1753770465.1184545,,,,,,,,,,,354323300.0,301024480.0,1755164.9
1753770465.1217117,28.608059,807.47253,810.293,210.7326,nan,nan,,,,,,,
